,id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81,ob_target
720,721,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,3,4,1,7,4,2,2,2,2,2,3,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,43,100,3,822.4,10280.0,1,1,6,0.775,0,13,15,0.4333333,5.9512,9766.0,0.5666667,3,0
721,722,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,4,4,4,4,3,4,4,4,9,12,12,7,4,2,2,2,1,3,4,3,3,2,2,3,2,2,2,3,3,3,4,4,2,2,3,2,2,3,2,2,37,100,10,514.0,6168.0,1,1,1,0.775,2,7,10,0.46666670000000005,26.561,5140.0,0.5666667,3,0
722,723,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,4,5,4,5,5,4,5,4,1,15,23,9,4,4,4,3,4,4,4,5,1,5,4,5,1,1,1,5,1,4,2,1,2,4,2,4,2,5,4,1,23,100,7,5047.0,5150.0,2,4,6,0.925,2,10,5,0.7666666999999999,9.0488,5150.0,0.8333333,2,0
723,724,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,3,4,5,4,9,6,15,9,4,4,2,4,4,4,4,5,2,5,4,4,2,1,2,2,3,3,2,2,2,4,2,2,2,4,1,2,41,100,10,925.2,19275.0,2,5,6,0.9,0,8,7,0.7333333000000001,14.3659,5140.0,0.8333333,2,0
724,725,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,5,4,3,3,4,3,4,1,11,23,5,1,2,2,2,3,1,4,3,2,4,2,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,52,100,5,514.0,10280.0,1,1,4,0.725,0,8,14,0.3666667,3.3171,9766.0,0.5666667,1,0
725,726,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,5,4,5,4,5,7,21,5,2,2,1,1,2,1,4,4,1,4,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,40,100,13,616.8,6168.0,1,1,1,0.9,0,6,11,0.3,2.9512,5140.0,0.5,4,0
726,727,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,3,4,5,4,1,14,23,23,5,1,4,4,2,5,4,4,1,5,2,1,1,3,2,4,2,5,4,1,3,4,2,2,2,4,1,1,44,100,6,3084.0,13364.0,2,5,5,0.825,2,3,5,0.7333333000000001,23.0976,9766.0,0.46666670000000005,3,0
727,728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,5,4,5,4,1,7,17,1,5,5,2,1,2,1,4,5,1,5,5,5,2,2,2,1,2,1,2,1,4,5,2,2,1,5,1,2,43,100,4,2158.8,2158.8,1,4,2,0.925,2,7,6,0.5333334,11.7073,5140.0,0.8666666999999999,4,0
728,729,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,4,4,5,13,23,5,4,3,3,4,3,3,4,4,3,5,3,3,2,1,3,4,2,4,2,2,4,4,2,2,2,3,3,1,26,100,3,1233.6,9252.0,1,6,6,0.825,0,9,8,0.6666667,8.4146,7196.0,0.7333333000000001,0,0
729,730,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,3,4,3,3,4,3,4,1,12,15,6,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,34,100,7,2056.0,2056.0,1,1,3,0.6,0,19,17,0.6,1.439,1542.0,0.6,2,0
730,731,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,5,4,5,4,4,5,4,18,19,19,17,3,2,1,1,3,2,4,5,2,5,1,2,1,1,1,3,1,1,1,1,1,3,1,3,1,3,1,3,35,100,10,514.0,3084.0,2,5,3,0.975,0,7,8,0.4,6.7073,719.6,0.6666667,2,0
731,732,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,3,4,1,7,17,1,4,3,4,4,4,4,4,4,2,4,4,4,2,2,2,4,3,4,2,3,2,4,3,2,2,4,2,2,54,100,10,308.4,4112.0,1,4,2,0.75,0,9,5,0.7666666999999999,8.8293,5140.0,0.7333333000000001,4,0
732,733,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,5,12,18,7,4,2,4,2,2,3,4,4,2,4,2,4,3,2,2,2,3,3,2,2,2,3,3,3,2,2,3,1,40,100,5,2570.0,19275.0,1,2,3,0.8,2,11,7,0.5666667,16.0732,9766.0,0.6666667,4,0
733,734,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,1,1,4,2,4,5,1,4,4,4,3,9,23,15,1,2,2,3,5,4,4,2,1,2,1,2,2,2,4,5,2,2,2,4,4,1,1,4,3,2,4,1,29,100,10,5345.6,12336.0,1,1,4,0.65,2,3,4,0.5666667,6.6585,8224.0,0.34999995000000006,2,0
734,735,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,5,4,4,4,1,11,23,12,3,4,2,4,5,4,4,4,4,5,1,5,2,2,4,5,2,5,1,2,1,4,2,1,2,4,4,1,47,100,17,1542.0,4626.0,1,1,1,0.875,2,6,4,0.7333333000000001,27.0244,2570.0,0.8,2,0
735,736,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,1,12,13,5,3,3,2,2,3,3,4,4,3,3,2,3,2,3,2,3,3,2,2,2,3,3,2,2,2,2,3,3,42,100,3,2570.0,2570.0,1,1,2,0.65,0,10,8,0.5333334,2.6341,9766.0,0.6,1,0
736,737,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,5,4,4,4,19,17,16,19,3,2,2,3,4,2,4,5,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,1,3,4,2,2,37,100,17,3084.0,10280.0,1,6,6,0.875,0,9,7,0.5333334,20.1463,9766.0,0.7666666999999999,3,0
737,738,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,3,4,3,4,4,4,4,1,7,13,1,2,2,2,2,3,2,4,4,2,4,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,32,100,4,514.0,1336.4,1,2,1,0.7,0,13,12,0.4333333,1.6829,3598.0,0.6333333000000001,4,0
738,739,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,5,4,5,5,4,2,4,13,17,23,13,5,1,1,4,2,5,4,5,2,5,5,5,1,1,1,4,1,2,4,4,1,2,4,1,3,5,1,1,54,100,10,5345.6,19275.0,1,5,2,0.85,2,7,5,0.6,23.7561,5140.0,0.9,2,0
739,740,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,4,5,4,3,3,4,3,4,4,13,8,1,4,3,4,2,4,3,4,5,1,5,2,5,3,2,2,4,3,3,3,2,2,3,3,2,3,2,2,2,28,100,2,514.0,2570.0,1,1,6,0.8,2,4,6,0.6666667,8.6341,3084.0,0.7666666999999999,1,0
740,741,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,8,17,20,8,2,4,3,2,2,3,4,4,2,5,2,3,2,2,2,2,2,4,2,3,1,2,2,2,2,3,2,2,40,100,9,616.8,6168.0,1,2,6,0.825,0,8,9,0.5333334,10.3171,9766.0,0.6666667,4,0
741,742,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,15,9,22,8,4,3,3,3,4,4,4,4,3,5,3,3,2,2,3,4,2,4,2,2,3,4,2,3,2,3,3,2,43,100,10,5140.0,19275.0,1,4,6,0.8,0,11,7,0.7,19.9756,5140.0,0.7333333000000001,4,0
742,743,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,5,4,4,4,4,3,12,21,7,2,4,2,3,2,2,4,4,3,4,4,4,1,2,2,1,2,4,4,4,1,2,2,2,2,4,2,2,42,100,17,1130.8,1542.0,1,3,3,0.775,1,8,11,0.5,24.2439,2056.0,0.7666666999999999,4,0
743,744,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,1,4,3,4,5,3,4,5,4,1,7,19,1,1,2,3,2,2,3,4,3,3,5,2,2,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,2,29,100,10,102.8,6168.0,1,4,3,0.775,0,3,7,0.4333333,2.9268,1028.0,0.6333333000000001,1,0
744,745,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,3,4,1,11,14,1,3,3,4,3,3,2,4,4,2,4,2,5,3,1,3,3,3,2,2,3,1,4,2,2,3,3,2,2,32,100,5,102.8,2570.0,1,3,7,0.7,2,11,8,0.6,8.0488,1028.0,0.7333333000000001,3,0
745,746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,5,4,4,4,4,4,4,1,11,9,11,3,4,3,3,3,4,4,4,2,4,4,3,2,1,2,4,2,5,2,2,3,4,2,3,2,5,2,2,30,100,5,1542.0,15420.0,1,6,7,0.825,0,9,5,0.6666667,27.774437500000005,5140.0,0.7,0,0
746,747,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,4,4,1,7,23,1,4,2,4,2,2,4,4,4,2,4,4,4,2,2,2,2,2,3,2,2,2,4,3,2,2,3,4,2,46,100,17,1542.0,19275.0,1,4,6,0.8,1,11,7,0.6,4.1707,3598.0,0.7333333000000001,4,0
747,748,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,5,4,5,4,6,9,9,6,1,2,1,1,4,4,4,2,2,4,2,4,1,2,2,4,1,4,1,1,1,4,1,1,1,4,1,1,40,100,10,5345.6,7196.0,1,3,2,0.85,2,8,7,0.4333333,22.0732,9766.0,0.6,3,0
748,749,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,2,4,4,4,6,7,23,5,4,3,3,3,4,1,4,2,2,4,4,5,3,2,4,4,3,3,3,3,3,3,4,2,3,4,3,1,28,100,17,1542.0,5345.6,1,1,9,0.775,2,7,5,0.6,10.8537,3598.0,0.6666667,1,0
749,750,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,5,4,21,15,23,23,4,3,2,4,4,4,4,4,2,4,2,4,1,2,4,2,1,4,2,1,4,2,1,2,2,1,4,1,49,100,16,925.2,9252.0,1,1,3,0.9,1,8,3,0.7,27.774437500000005,1028.0,0.6666667,2,0
750,751,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,4,4,7,7,23,23,4,2,4,3,4,5,4,4,2,4,4,4,3,2,2,3,3,2,3,3,4,3,3,2,3,2,2,3,38,100,12,616.8,3084.0,1,4,5,0.75,0,7,7,0.7333333000000001,7.6585,3084.0,0.7333333000000001,3,0
751,752,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,4,4,10,7,23,12,4,3,1,3,3,3,4,5,4,5,4,2,1,1,1,4,1,4,1,1,1,4,1,1,2,4,1,1,55,100,17,1028.0,2056.0,1,1,4,0.95,1,6,8,0.5666667,9.9756,2570.0,0.8333333,4,0
752,753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,4,4,1,17,23,1,5,4,4,3,4,4,4,5,2,4,4,4,2,2,2,4,2,4,1,3,2,4,2,1,1,4,3,2,46,100,4,5345.6,2570.0,1,6,5,0.925,0,7,4,0.8,23.7317,5140.0,0.7666666999999999,0,0
753,754,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,3,4,14,14,17,14,4,4,4,3,2,3,4,4,2,4,3,4,2,1,2,3,3,2,1,2,1,3,2,2,1,4,2,1,37,100,7,5345.6,9252.0,1,3,5,0.75,1,6,3,0.6666667,6.1951,9766.0,0.7333333000000001,3,0
754,755,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,1,7,9,8,4,4,3,3,3,4,4,5,3,5,2,4,1,2,2,4,3,4,2,2,1,3,2,2,2,4,2,1,31,100,2,1542.0,2570.0,1,5,7,0.775,1,8,6,0.7,10.4878,5140.0,0.7666666999999999,1,0
755,756,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,5,4,12,11,18,12,2,2,2,1,2,2,4,5,2,5,2,4,1,1,4,4,1,2,1,1,4,2,2,1,2,2,1,1,40,100,9,5345.6,7710.0,3,5,3,1.0,1,10,7,0.3666667,5.9024,5140.0,0.7666666999999999,3,0
756,757,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,3,4,3,4,4,3,4,1,13,12,1,3,3,3,3,3,2,4,3,3,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,25,100,4,719.6,2056.0,2,1,4,0.675,0,11,9,0.5666667,6.5122,4626.0,0.5666667,0,0
757,758,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,7,17,7,4,2,3,4,4,2,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,4,2,4,2,2,33,100,5,616.8,5140.0,1,3,4,0.8,0,12,7,0.6333333000000001,10.2439,3084.0,0.7333333000000001,2,0
758,759,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,1,2,4,4,4,4,3,4,3,4,3,7,22,14,4,3,4,3,4,3,4,4,3,4,3,3,2,3,3,3,3,4,3,3,2,4,3,2,3,3,3,2,55,100,15,308.4,3084.0,2,3,3,0.7,0,4,7,0.7,12.4146,2056.0,0.7,4,0
759,760,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,5,4,7,7,5,7,4,1,4,4,1,1,4,2,1,5,1,4,1,1,2,4,2,1,1,2,1,4,1,2,1,4,1,1,23,100,9,1644.8,514.0,3,4,5,0.975,2,13,5,0.5,10.6829,2056.0,0.6,1,0
760,761,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,2,4,5,4,4,2,4,1,7,23,7,2,1,2,2,4,3,4,5,2,4,4,3,2,3,2,2,4,3,2,1,2,4,1,4,4,1,1,1,32,100,10,514.0,2056.0,2,1,2,0.7,2,3,5,0.46666670000000005,3.6585,2056.0,0.7333333000000001,2,0
761,762,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,3,4,4,4,4,4,4,1,5,23,1,4,3,4,4,4,4,4,4,3,4,2,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,57,100,17,822.4,2467.2,1,1,5,0.75,1,7,11,0.7666666999999999,11.0244,1028.0,0.7,0,0
762,763,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,5,4,12,12,19,12,5,5,4,4,3,4,4,5,3,5,4,4,1,1,1,4,2,4,1,3,1,1,1,3,2,4,4,1,44,100,5,1542.0,15420.0,1,6,5,0.95,0,8,5,0.8333333,15.561,5140.0,0.8666666999999999,3,0
763,764,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,4,4,1,7,22,9,3,3,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,26,100,3,2056.0,6682.0,1,3,3,0.775,0,16,14,0.46666670000000005,3.3415,5140.0,0.6,1,0
764,765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,3,4,3,3,4,3,4,1,11,23,7,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,28,100,7,308.4,3084.0,1,1,4,0.625,0,17,17,0.6,27.774437500000005,1028.0,0.6,3,0
765,766,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,4,4,1,11,12,15,4,2,4,2,4,3,4,4,2,4,3,2,2,1,3,4,2,2,3,3,2,2,2,2,3,4,3,3,52,100,17,308.4,1850.4,2,3,5,0.8,0,6,7,0.6333333000000001,5.5366,514.0,0.6666667,0,0
766,767,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,4,3,4,3,3,4,3,4,1,5,11,1,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,100,10,2570.0,2570.0,1,2,5,0.6,0,17,17,0.5666667,3.2683,1028.0,0.6,2,0
767,768,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,5,4,3,4,7,11,17,7,4,3,2,3,1,2,4,5,2,4,2,3,1,2,2,2,3,3,1,3,3,2,3,2,3,1,3,1,53,100,17,1028.0,6168.0,1,4,5,0.875,2,6,6,0.5,3.2439,3084.0,0.7,3,0
768,769,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,11,7,23,11,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,50,100,15,5345.6,1028.0,1,1,1,0.6,0,19,14,0.6,1.5854,1028.0,0.6,3,0
769,770,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,5,4,5,5,4,5,4,1,12,13,3,2,4,2,3,4,1,4,5,1,5,2,1,1,1,1,3,1,3,4,1,1,4,1,1,1,4,4,3,28,100,3,719.6,4112.0,1,7,6,1.0,1,11,7,0.5333334,11.4634,2672.8,0.6333333000000001,1,0
770,771,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,7,7,14,8,4,4,4,4,2,4,4,4,4,4,4,4,2,2,4,2,2,3,2,2,4,4,2,2,2,4,4,3,40,100,10,5345.6,6168.0,1,5,7,0.75,1,7,11,0.7333333000000001,17.2683,1542.0,0.8,3,0
771,772,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,12,12,7,17,3,3,3,3,3,3,4,4,2,5,3,4,1,2,4,4,2,3,2,3,2,4,3,3,2,4,3,2,31,100,6,5345.6,19275.0,1,1,3,0.75,0,9,5,0.6,9.6341,5140.0,0.7333333000000001,2,0
772,773,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,5,4,5,5,4,4,4,12,11,14,2,4,4,4,4,4,1,4,5,4,5,1,3,1,1,2,2,1,5,1,1,1,4,1,1,1,4,2,1,53,100,17,1028.0,10794.0,1,3,6,0.975,0,11,8,0.7,15.7317,2570.0,0.7666666999999999,1,0
773,774,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,8,8,8,8,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,54,100,15,5345.6,1747.6,1,1,1,0.6,0,19,16,0.6,1.8780000000000001,5140.0,0.6,2,0
774,775,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,2,4,2,3,4,3,4,1,7,23,1,3,3,3,2,2,2,4,3,3,3,2,3,3,3,3,4,4,4,3,4,4,3,4,3,4,3,3,3,45,100,10,822.4,3084.0,2,1,2,0.6,2,11,6,0.5,7.5366,3084.0,0.5666667,4,0
775,776,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,5,4,5,5,4,5,4,1,19,23,7,1,1,1,1,1,4,4,5,2,5,5,3,1,1,1,4,2,1,1,1,1,2,1,2,2,4,1,1,37,100,6,2577.5,1031.0,2,3,2,1.0,0,12,10,0.3,6.5122,5155.0,0.8333333,2,0
776,777,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,6,17,23,6,4,4,2,4,4,4,4,4,3,4,2,4,2,2,2,4,2,4,2,2,2,2,2,3,2,2,2,2,36,100,17,5140.0,19275.0,1,1,1,0.8,1,11,9,0.7333333000000001,9.0488,9766.0,0.7,3,0
777,778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,3,4,3,4,4,2,4,1,8,17,4,4,3,3,2,2,3,4,3,3,4,3,2,2,2,3,4,3,4,2,2,2,2,4,2,3,4,3,2,43,100,10,5345.6,7710.0,3,1,1,0.65,1,4,5,0.5666667,25.0244,3598.0,0.6333333000000001,1,0
778,779,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,4,4,4,5,4,4,5,4,7,9,9,7,3,3,4,3,4,3,4,5,2,5,4,4,1,2,2,4,2,4,1,2,2,2,2,3,2,3,2,1,34,100,3,822.4,8224.0,1,4,3,0.925,0,6,3,0.6666667,4.3171,5140.0,0.8,2,0
779,780,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,4,4,5,5,4,4,4,6,9,12,7,4,4,2,2,2,2,4,4,2,5,1,4,1,2,4,4,2,4,1,2,2,4,2,2,2,2,2,1,34,100,6,205.6,9252.0,1,2,4,0.9,2,11,7,0.5333334,19.439,1233.6,0.7,2,0
780,781,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,4,4,6,11,18,7,4,4,2,4,3,3,4,4,2,4,2,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,47,100,11,806.4,3024.0,1,1,1,0.8,1,12,8,0.6666667,5.8049,1008.0,0.6666667,3,0
781,782,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,4,4,2,5,4,5,4,1,9,18,7,3,1,3,2,1,1,4,3,3,3,3,3,3,2,3,3,3,2,1,2,2,2,4,3,2,4,4,3,27,100,10,3084.0,5140.0,1,3,5,0.7,1,7,8,0.3666667,27.774437500000005,3084.0,0.6333333000000001,3,0
782,783,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,3,4,4,3,4,1,9,11,7,3,3,3,3,3,3,4,3,3,4,3,4,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,43,100,4,1028.0,5140.0,1,1,2,0.65,0,11,14,0.6,2.5366,2570.0,0.6666667,4,0
783,784,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,4,3,4,3,4,5,17,22,5,4,3,3,3,3,3,4,4,3,4,4,4,2,2,2,3,3,4,2,2,3,3,3,3,2,2,3,2,28,100,3,5345.6,19275.0,1,4,5,0.75,0,8,7,0.6333333000000001,5.0,5140.0,0.7666666999999999,0,0
784,785,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,3,4,12,11,23,12,4,2,2,2,2,2,4,4,4,4,2,4,2,2,3,2,2,4,2,2,3,2,2,2,2,4,2,3,50,100,17,822.4,822.4,1,4,4,0.75,2,9,5,0.46666670000000005,18.9024,2056.0,0.7333333000000001,2,0
785,786,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,2,4,12,12,15,12,4,4,3,4,4,4,4,4,2,4,3,4,2,2,2,4,2,4,2,3,2,4,4,1,3,4,2,2,30,100,8,1542.0,12336.0,2,4,2,0.75,0,10,7,0.7666666999999999,9.2927,5140.0,0.7,1,0
786,787,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,3,3,4,4,4,6,5,11,17,2,3,3,3,1,3,4,5,1,3,2,1,2,1,3,2,3,3,1,2,3,2,2,2,2,3,3,2,27,100,10,1542.0,2570.0,1,4,6,0.7,0,7,6,0.5,6.5122,3084.0,0.5666667,3,0
787,788,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,4,3,4,3,4,1,15,23,12,3,3,2,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,100,17,3084.0,19275.0,2,5,2,0.625,0,13,17,0.5333334,2.2439,5140.0,0.6333333000000001,4,0
788,789,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,4,4,4,4,11,10,23,11,4,4,3,3,4,3,4,4,3,4,4,4,2,2,2,4,2,4,2,3,3,4,2,3,2,4,3,2,43,100,3,3084.0,19275.0,2,3,3,0.825,0,8,3,0.7,6.122000000000001,2570.0,0.7666666999999999,3,0
789,790,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,1,9,22,9,3,4,4,3,3,3,4,4,3,5,4,4,2,2,2,4,1,4,2,2,2,4,2,2,2,3,2,2,47,100,17,719.6,4112.0,1,5,5,0.8,0,11,7,0.6666667,3.5122,3084.0,0.8333333,3,0
